id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
153697	ISO_3166-2:BE	Belgium	BE	present	native	2009-05-13/2021-08-21
2000	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2006-05-28/2021-07-18
7012	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1982-03-14/2021-09-26
18097	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-09-26/2021-09-25
7186	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-07-26/2021-10-07
7657	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-08-29/2021-06-26
1782	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1977-06-11/2021-09-17
16748	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-07-19/2021-07-27
1832	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1955-03-26/2022-01-30
18472	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-04-15/2020-11-28
6441	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1984-06-05/2021-07-24
8091	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2004-04-24/2021-06-15
25351	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-05-06/2021-12-04
6766	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2016-05-28/2021-09-23
9464	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-07-04/2019-07-24
25322	ISO_3166-2:BE	Belgium	BE	present	native	2010-06-14/2022-01-29
18724	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2008-05-16/2021-12-30
129134	ISO_3166-2:BE	Belgium	BE	present	introduced	2007-08-26/2021-10-20
159170	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-05-14/2021-07-07
25180	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-06-12/2015-06-27
9430	ISO_3166-2:BE	Belgium	BE	present	native	1934-04-22/2021-09-24
88331	ISO_3166-2:BE	Belgium	BE	present	native	2011-11-27/2022-02-05
84697	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-07-27/2019-07-27
20872	ISO_3166-2:BE	Belgium	BE	present	native	2005-08-17/2020-06-24
19343	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2016-05-28/2020-05-24
26042	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-07-30/2021-07-24
7248	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1957-05-05/2021-11-27
14800	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1987-09-26/2021-12-11
20530	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-09-08/2021-09-18
8408	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-06-09/2022-01-10
8883	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1942-05-29/2021-08-23
9785	ISO_3166-2:BE	Belgium	BE	present	native	2003-06-28/2021-09-03
24339	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-04-13/2021-05-30
25829	ISO_3166-2:BE	Belgium	BE	present	native	2009-05-03/2021-05-11
239286	ISO_3166-2:BE	Belgium	BE	present	introduced	2010-11-10/2021-04-13
25988	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-06-07/2021-08-11
152	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	1983-01-18/2022-02-05
1767	ISO_3166-2:BE	Belgium	BE	present	native	1981-06-30/2021-09-05
8943	ISO_3166-2:BE	Belgium	BE	present	native	2003-04-25/2022-01-21
7073	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-07-01/2021-11-12
7085	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-07-24/2021-11-28
189267	ISO_3166-2:BE	Belgium	BE	present	native	2015-07-02/2021-06-10
29112	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-07-14/2021-06-09
16220	ISO_3166-2:BE	Belgium	BE	present	native	1990-10-14/2019-09-07
14598	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-11-01/2022-01-01
10087	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2012-08-19/2021-12-30
15995	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-08-07/2021-12-06
6385	ISO_3166-2:BE	Belgium	BE	present	native	2008-05-25/2021-11-17
1952	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-06-15/2021-08-31
1838	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1935-04-18/2020-04-17
104742	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-02-09/2021-09-09
9151	ISO_3166-2:BE	Belgium	BE	present	native	1936-07-22/2021-08-26
24385	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-07-02/2021-09-02
16577	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-10-02/2022-01-24
24927	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-04-20/2017-04-20
595	ISO_3166-2:BE	Belgium	BE	present	native	1987-06-28/2021-07-20
7877	ISO_3166-2:BE	Belgium	BE	present	native	2008-04-12/2021-06-25
7840	ISO_3166-2:BE	Belgium	BE	present	native	2010-04-02/2021-04-21
27526	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2014-06-23/2014-06-24
6369	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2018-10-31/2019-07-13
1206	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1982-11-06/2022-02-01
1485	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1993-07-08/2021-10-07
2660	ISO_3166-2:BE	Belgium	BE	present	native	1977-06-20/2021-08-10
6562	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-06-23/2022-01-23
18198	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-09-04/2021-09-04
212102	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-08-20/2021-09-18
19176	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-03-31/2021-10-20
293	ISO_3166-2:BE-WAL	Walloon Region	BE	present	vagrant	2015-05-28/2019-05-22
7478	ISO_3166-2:BE	Belgium	BE	present	native	1984-09-04/2021-08-13
7088	ISO_3166-2:BE	Belgium	BE	present	native	1982-03-14/2022-02-04
8754	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-07-02/2021-07-29
6399	ISO_3166-2:BE	Belgium	BE	present	introduced	1988-10-21/2021-10-23
7379	ISO_3166-2:BE	Belgium	BE	present	native	1943-05-19/2022-02-02
19293	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-05-31/2021-10-13
19014	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2013-05-03/2020-06-24
7610	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-07-20/2021-08-02
2651	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-05-25/2021-05-25
7376	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1984-09-04/2021-07-27
2340	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1984-05-21/2021-12-31
26526	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1942-08-31/2021-10-16
6583	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-09-10/2021-09-04
657	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1966-07-08/2021-08-01
9206	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2019-04-04/2019-04-04
1492	ISO_3166-2:BE	Belgium	BE	present	native	1915-08-02/2022-01-29
2731	ISO_3166-2:BE	Belgium	BE	present	native	1994-05-13/2021-11-20
156890	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-08-08/2020-07-11
27027	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-03-17/2020-09-14
719204	ISO_3166-2:BE	Belgium	BE	present	native	2015-09-24/2020-11-03
21439	ISO_3166-2:BE	Belgium	BE	present	native	2008-10-23/2022-01-26
6390	ISO_3166-2:BE	Belgium	BE	present	native	1982-04-20/2022-02-05
772	ISO_3166-2:BE-WAL	Walloon Region	BE	present	vagrant	1983-02-18/2022-01-02
87959	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1975-06-02/2022-02-04
9079	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-07-31/2021-07-23
6379	ISO_3166-2:BE	Belgium	BE	present	introduced	2010-08-13/2021-06-29
6852	ISO_3166-2:BE	Belgium	BE	present	introduced	2007-05-15/2021-08-07
24354	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-09-19/2020-09-19
937	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1997-11-17/2022-02-03
8962	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2007-05-03/2021-10-02
16682	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-09-19/2021-10-13
28719	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2008-09-13/2021-12-30
2260	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-08-07/2022-01-08
2734	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1988-04-19/2021-10-10
7897	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-05-15/2013-06-02
23995	ISO_3166-2:BE	Belgium	BE	present	native	2008-08-25/2021-09-04
15060	ISO_3166-2:BE	Belgium	BE	present	native	2004-10-24/2020-10-13
179370	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-06-17/2021-06-13
6745	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1984-07-15/2021-10-31
1528	ISO_3166-2:BE-WAL	Walloon Region	BE	present	vagrant	1995-10-04/1995-10-08
14595	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-10-30/2021-09-28
20344	ISO_3166-2:BE	Belgium	BE	present	native	2006-07-26/2021-10-19
15052	ISO_3166-2:BE	Belgium	BE	present	native	2000-10-29/2021-12-02
158925	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-10-25/2021-05-31
25744	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2003-05-17/2021-06-24
7341	ISO_3166-2:BE	Belgium	BE	present	native	1957-05-05/2021-12-16
27211	ISO_3166-2:BE	Belgium	BE	present	native	2009-03-25/2022-01-29
20859	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-08-23/2018-05-27
6887	ISO_3166-2:BE	Belgium	BE	present	native	1942-05-25/2022-01-16
26789	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-09-25/2018-02-17
2626	ISO_3166-2:BE	Belgium	BE	present	native	1915-06-01/2021-11-19
13527	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1985-08-04/2019-11-10
2304	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-09-15/2021-10-02
210118	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-08-08/2021-09-09
18471	ISO_3166-2:BE	Belgium	BE	present	native	2013-02-14/2021-05-18
6892	ISO_3166-2:BE	Belgium	BE	present	native	2012-06-16/2021-07-18
184397	ISO_3166-2:BE	Belgium	BE	present	native	2010-07-13/2021-06-24
821937	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-08-09/2020-09-04
24710	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2016-07-09/2016-07-09
554705	ISO_3166-2:BE	Belgium	BE	present	native	2017-08-05/2021-12-16
1990	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1936-09-19/2019-11-04
19210	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-05-19/2021-06-08
8760	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-05-20/2009-05-20
10022	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-07-20/2021-07-23
17472	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-01-08/2021-08-26
23132	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2021-06-19/2021-06-19
18479	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-02-09/2022-01-21
264836	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-05-02/2015-05-02
25928	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-07-02/2021-10-22
7252	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2013-06-11/2020-05-20
6984	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-10-19/2021-11-26
9089	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-05-06/2021-08-22
8544	ISO_3166-2:BE	Belgium	BE	present	native	2005-05-26/2021-07-02
6725	ISO_3166-2:BE	Belgium	BE	present	introduced	2006-07-27/2021-10-24
20111	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-08-15/2021-09-14
15558	ISO_3166-2:BE	Belgium	BE	present	native	1983-10-20/2021-11-06
443	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1966-05-28/2021-10-29
17157	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-06-05/2021-09-18
80382	ISO_3166-2:BE	Belgium	BE	present	native	2011-04-06/2021-11-25
9882	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-09-28/2020-09-06
105068	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-06-03/2021-09-26
9613	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-07-16/2021-07-03
2117	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2017-04-25/2021-10-29
1987	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-05-10/2021-10-07
87869	ISO_3166-2:BE	Belgium	BE	present	native	2008-06-22/2020-08-01
23393	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-10-01/2021-07-22
114787	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2015-06-11/2016-06-03
17340	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-11-16/2019-12-17
758	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1994-01-30/2022-01-24
153571	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-06-03/2019-06-01
73	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1963-09-23/2021-09-27
27189	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-03-04/2014-03-04
24931	ISO_3166-2:BE	Belgium	BE	present	native	2001-05-26/2020-08-01
13580	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1983-11-09/2021-12-07
17187	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-06-29/2021-09-04
137460	ISO_3166-2:BE	Belgium	BE	present	introduced	2009-10-26/2021-09-02
10003	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2007-08-17/2007-08-17
8680	ISO_3166-2:BE	Belgium	BE	present	native	1934-06-07/2021-07-18
8869	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1980-07-12/2021-06-19
14439	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-10-23/2012-10-23
16321	ISO_3166-2:BE	Belgium	BE	present	native	2005-11-13/2021-11-06
9618	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-08-06/2021-08-24
18519	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1991-11-09/2022-01-28
26374	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-05-16/2019-04-29
183950	ISO_3166-2:BE	Belgium	BE	present	native	2015-07-02/2021-08-21
122246	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-05-30/2019-09-20
7013	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1984-06-18/2021-12-28
9450	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1976-07-15/2021-09-09
26806	ISO_3166-2:BE	Belgium	BE	present	native	2006-09-17/2021-11-06
2615	ISO_3166-2:BE	Belgium	BE	present	native	1981-08-30/2021-12-28
80429	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-07-03/2021-06-21
642032	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-07-17/2021-08-02
26828	ISO_3166-2:BE	Belgium	BE	present	introduced	2004-01-01/2021-11-15
707	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1982-07-15/2021-10-27
8703	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2005-05-15/2022-01-17
87873	ISO_3166-2:BE	Belgium	BE	present	native	2011-05-24/2021-06-04
7201	ISO_3166-2:BE	Belgium	BE	present	introduced	2007-04-21/2021-12-11
318	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1993-12-10/2020-10-19
25381	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-04-26/2021-08-08
8418	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1934-08-22/2021-09-24
23521	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-07-28/2021-07-17
371	ISO_3166-2:BE	Belgium	BE	present	native	1983-09-11/2021-09-25
195125	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-07-14/2021-12-24
20119	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-06-25/2021-10-01
553530	ISO_3166-2:BE	Belgium	BE	present	native	2011-04-10/2020-04-13
28200	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-09-08/2018-06-17
546136	ISO_3166-2:BE	Belgium	BE	present	native	2014-08-03/2020-10-25
673171	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1983-10-10/2021-11-02
8621	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2005-06-09/2021-07-30
6446	ISO_3166-2:BE	Belgium	BE	present	introduced	2008-04-27/2021-07-23
2692	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1996-07-12/2021-10-08
6377	ISO_3166-2:BE	Belgium	BE	present	introduced	1985-06-30/2022-02-06
20000	ISO_3166-2:BE	Belgium	BE	present	native	1975-02-10/2022-02-05
17473	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2015-11-08/2015-11-08
6552	ISO_3166-2:BE	Belgium	BE	present	native	1984-05-24/2021-09-28
7067	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1960-06-15/2022-02-05
26581	ISO_3166-2:BE	Belgium	BE	present	native	2010-07-15/2021-09-06
14264	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-10-10/2014-10-12
24753	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-06-25/2020-06-25
8301	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1975-07-26/2021-10-03
15559	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-09-06/2021-11-05
26337	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-04-07/2021-05-11
9587	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1936-05-30/2022-01-01
20667	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-10-19/2021-11-12
20714	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-05-13/2012-05-13
158661	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-11-20/2020-05-04
24276	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-05-15/2021-04-28
18497	ISO_3166-2:BE	Belgium	BE	present	native	2005-05-09/2022-01-02
24977	ISO_3166-2:BE	Belgium	BE	present	native	2007-08-11/2022-01-14
199066	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2010-03-07/2021-12-22
7632	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1980-03-23/2021-12-12
25904	ISO_3166-2:BE	Belgium	BE	present	native	2004-04-22/2021-07-02
211415	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2007-02-25/2022-02-01
206330	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-10-09/2014-10-09
7303	ISO_3166-2:BE	Belgium	BE	present	introduced	2006-09-07/2022-01-30
154149	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-05-27/2020-07-25
1561	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-01-05/2018-02-07
81209	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-04-20/2019-05-01
7987	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-04-30/2021-04-24
26151	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1929-08-28/2021-09-13
133329	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2018-05-13/2020-08-16
24255	ISO_3166-2:BE	Belgium	BE	present	native	2015-07-20/2021-08-20
26437	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2018-01-05/2018-01-05
25502	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-07-16/2020-05-10
26909	ISO_3166-2:BE	Belgium	BE	present	native	2007-08-11/2020-11-09
6977	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2006-07-13/2021-11-27
2001	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-07-06/2021-04-23
8880	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1932-07-06/2021-08-15
20473	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1996-06-13/2021-10-25
80745	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-08-20/2021-09-11
24908	ISO_3166-2:BE	Belgium	BE	present	native	2010-03-26/2021-10-28
645	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2000-05-13/2021-06-27
8020	ISO_3166-2:BE	Belgium	BE	present	native	2007-07-15/2019-11-08
9933	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1896-06-09/2021-09-14
14404	ISO_3166-2:BE	Belgium	BE	present	native	2014-11-10/2020-10-10
20879	ISO_3166-2:BE	Belgium	BE	present	native	2004-06-26/2021-08-05
8541	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-05-29/2022-01-26
7449	ISO_3166-2:BE	Belgium	BE	present	native	1976-04-05/2022-02-05
185425	ISO_3166-2:BE	Belgium	BE	present	native	2009-07-28/2021-10-24
21082	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-03-27/2022-01-29
6804	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2011-02-25/2022-01-30
8048	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-04-29/2021-06-10
7988	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-04-15/2021-04-17
1918	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1997-09-05/2021-10-31
15729	ISO_3166-2:BE	Belgium	BE	present	native	1984-09-26/2021-11-17
20546	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-07-11/2021-08-23
9564	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-10-19/2022-02-06
136863	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-05-04/2018-05-06
673719	ISO_3166-2:BE	Belgium	BE	present	native	1984-10-14/2021-11-08
2082	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-01-28/2015-01-28
19305	ISO_3166-2:BE	Belgium	BE	present	native	2006-06-09/2021-06-13
20473	ISO_3166-2:BE	Belgium	BE	present	native	1996-06-13/2021-10-25
1922	ISO_3166-2:BE	Belgium	BE	present	native	2002-07-16/2021-10-25
6379	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2010-08-13/2021-06-29
28938	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2013-09-01/2013-09-01
7476	ISO_3166-2:BE	Belgium	BE	present	introduced	1998-05-08/2021-12-13
849393	ISO_3166-2:BE	Belgium	BE	present	native	2004-05-31/2021-11-08
9509	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-04-24/2021-05-26
14685	ISO_3166-2:BE	Belgium	BE	present	native	1991-09-22/2021-06-26
80754	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-06-03/2021-10-16
23405	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-05-09/2021-10-22
1454	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1909-06-07/2022-02-02
158946	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-04-08/2021-08-07
25687	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-09-23/2021-05-08
20700	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1986-05-03/2021-10-28
1799	ISO_3166-2:BE	Belgium	BE	present	native	1910-06-19/2021-09-27
20128	ISO_3166-2:BE	Belgium	BE	present	native	1961-05-11/2021-07-05
13952	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-09-26/2021-11-01
1801	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1982-07-09/2021-10-01
24324	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-06-08/2021-08-21
6832	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-04-27/2021-10-13
6487	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2005-06-12/2021-06-19
8311	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-03-29/2021-11-10
