"","accepted_taxa_key","accepted_taxon_name","speciesKey","kingdom","phylum","class","order","family","scientificName","rank","taxonomicStatus"
"131",2570767,"Phyllachora junci (Alb. & Schwein.) Fuckel",2570767,"Fungi","Ascomycota","Sordariomycetes","Phyllachorales","Phyllachoraceae","Phyllachora junci (Alb. & Schwein.) Fuckel","SPECIES","ACCEPTED"
"132",5319049,"Epipactis leptochila (Godfery) Godfery",5319049,"Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Epipactis leptochila (Godfery) Godfery","SPECIES","ACCEPTED"
"133",2615379,"Periconia typhicola E.W.Mason & M.B.Ellis",2615379,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia typhicola E.W.Mason & M.B.Ellis","SPECIES","ACCEPTED"
"134",4458814,"Anastrangalia dubia (Scopoli, 1763)",4458814,"Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anastrangalia dubia (Scopoli, 1763)","SPECIES","ACCEPTED"
"135",4059971,"Glandora diffusa (Lag.) D.C.Thomas",4059971,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Glandora diffusa (Lag.) D.C.Thomas","SPECIES","ACCEPTED"
"136",1538798,"Sericomyia silentis (Harris, 1778)",1538798,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Sericomyia silentis (Harris, 1778)","SPECIES","ACCEPTED"
"137",10163272,"Cudoniella phialea (Vahl) Declercq & Van der Gucht",10163272,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae","Hymenoscyphus phialea (Vahl) Hengsm., 1984","SPECIES","SYNONYM"
"138",3171949,"Verbascum thapsus L.",3171949,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Verbascum thapsus L.","SPECIES","ACCEPTED"
"139",6931868,"Ephemerella notata Eaton, 1887",6931868,"Animalia","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella notata Eaton, 1887","SPECIES","ACCEPTED"
"140",5239031,"Tomentella bryophila (Pers.) M.J.Larsen",5239031,"Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella bryophila (Pers.) M.J.Larsen","SPECIES","ACCEPTED"
"141",2891783,"Impatiens balfourii Hook.fil.",2891783,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","Impatiens balfourii Hook.fil.","SPECIES","ACCEPTED"
"142",12135001,"Fasciodontia bugellensis (Ces.) Yurchenko, Riebesehl & Langer",12135001,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon bugellensis (Ces.) Hjortstam & Ryvarden","SPECIES","SYNONYM"
"143",7309012,"Callicarpa bodinieri H.Lév.",7309012,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Callicarpa bodinieri H.Lév.","SPECIES","ACCEPTED"
"144",5144900,"Scopula marginepunctata (Göze, 1781)",5144900,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scopula marginepunctata (Göze, 1781)","SPECIES","ACCEPTED"
"145",5356412,"Lathyrus palustris L.",5356412,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus palustris L.","SPECIES","ACCEPTED"
"146",3489337,"Protounguicularia transiens (Höhn.) Hutinen",3489337,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Olla transiens (Höhn.) Baral","SPECIES","SYNONYM"
"147",5371890,"Oenanthe fistulosa L.",5371890,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Oenanthe fistulosa L.","SPECIES","ACCEPTED"
"148",1962990,"Chesias legatella (Denis & Schiffermüller), 1775",1962990,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chesias legatella (Denis & Schiffermüller), 1775","SPECIES","ACCEPTED"
"149",5263086,"Ophiobolus acuminatus (Sowerby) Duby",5263086,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiobolus acuminatus (Sowerby) Duby","SPECIES","ACCEPTED"
"150",8193111,"Melilotus officinalis (L.) Lam.",8193111,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Melilotus alba Ledeb.","SPECIES","SYNONYM"
"151",4486328,"Spilostethus saxatilis (Scopoli, 1763)",4486328,"Animalia","Arthropoda","Insecta","Hemiptera","Lygaeidae","Spilostethus saxatilis (Scopoli, 1763)","SPECIES","ACCEPTED"
"152",5341725,"Jacquemontia tamnifolia (L.) Griseb.",5341725,"Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","Jacquemontia tamnifolia (L.) Griseb.","SPECIES","ACCEPTED"
"153",2582768,"Strossmayeria atriseda (Saut.) Iturr.",2582768,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Pseudospiropes nodosus (Wallr.) M.B.Ellis","SPECIES","SYNONYM"
"154",1792335,"Photedes extrema Hübner",1792335,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Photedes extrema Hübner","SPECIES","ACCEPTED"
"155",2534001,"Leratiomyces ceres (Cooke & Massee) Spooner & Bridge",2534001,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Leratiomyces ceres (Cooke & Massee) Spooner & Bridge","SPECIES","ACCEPTED"
"156",3083786,"Atriplex prostrata DC.",3083786,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Atriplex prostrata DC.","SPECIES","ACCEPTED"
"157",1738818,"Dichrorampha plumbagana (Treitschke, 1830)",1738818,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Dichrorampha plumbagana (Treitschke, 1830)","SPECIES","ACCEPTED"
"158",9127230,"Bolbitius titubans (Bull.) Fr.",9127230,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Bolbitius titubans (Bull.) Fr.","SPECIES","ACCEPTED"
"159",7268098,"Atocion armeria (L.) Raf.",7268098,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene armeria L.","SPECIES","SYNONYM"
"160",2534546,"Parasola leiocephala (P.D.Orton) Redhead, Vilgalys & Hopple",2534546,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola leiocephala (P.D.Orton) Redhead, Vilgalys & Hopple","SPECIES","ACCEPTED"
"161",1822587,"Furcula bifida (Brahm, 1787)",1822587,"Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Furcula bifida (Brahm, 1787)","SPECIES","ACCEPTED"
"162",7706075,"Helianthemum apenninum Boiss., 1867",7706075,"Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum apenninum Boiss., 1867","SPECIES","DOUBTFUL"
"163",2154595,"Anyphaena accentuata (Walckenaer, 1802)",2154595,"Animalia","Arthropoda","Arachnida","Araneae","Anyphaenidae","Anyphaena accentuata (Walckenaer, 1802)","SPECIES","ACCEPTED"
"164",3203844,"Peronospora obovata Bonord.",3203844,"Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","Peronospora obovata Bonord.","SPECIES","ACCEPTED"
"165",2567891,"Diaporthe pardalota (Mont.) Nitschke ex Fuckel",2567891,"Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe pardalota (Mont.) Nitschke ex Fuckel","SPECIES","ACCEPTED"
"166",5358912,"Trifolium diffusum Ehrh.",5358912,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium diffusum Ehrh.","SPECIES","ACCEPTED"
"167",2007917,"Pachybrachius luridus Hahn, 1826",2007917,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Pachybrachius luridus Hahn, 1826","SPECIES","ACCEPTED"
"168",5753612,"Cychrus caraboides (Linnaeus, 1758)",5753612,"Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Cychrus caraboides (Linnaeus, 1758)","SPECIES","ACCEPTED"
"169",2588724,"Stilbospora macrosperma Pers.",2588724,"Fungi","Ascomycota","Sordariomycetes","Diaporthales","Stilbosporaceae","Stilbospora macrosperma Pers.","SPECIES","ACCEPTED"
"170",2860409,"Leucojum vernum L.",2860409,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Leucojum vernum L.","SPECIES","ACCEPTED"
"171",9050555,"Melanopsamma pomiformis (Pers.) Sacc.",9050555,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Melanopsamma pomiformis (Pers.) Sacc.","SPECIES","ACCEPTED"
"172",5333412,"Erica tetralix L.",5333412,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Erica tetralix L.","SPECIES","ACCEPTED"
"173",1279785,"Perilissus albitarsis Thomson, 1883",1279785,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Perilissus albitarsis Thomson, 1883","SPECIES","ACCEPTED"
"174",2855968,"Allium carinatum L.",2855968,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium carinatum L.","SPECIES","ACCEPTED"
"175",2572394,"Camaropella lutea (Alb. & Schwein.) Lar.N.Vassiljeva",2572394,"Fungi","Ascomycota","Sordariomycetes","Boliniales","Boliniaceae","Nummularia lutea (Alb. & Schwein.) Nitschke","SPECIES","SYNONYM"
"176",1577660,"Stratiomys longicornis (Scopoli, 1763)",1577660,"Animalia","Arthropoda","Insecta","Diptera","Stratiomyidae","Stratiomys longicornis (Scopoli, 1763)","SPECIES","ACCEPTED"
"177",3204135,"Plasmopara wilsonii Voglmayr, Fatehi & Constant.",3204135,"Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","Plasmopara wilsonii Voglmayr, Fatehi & Constant.","SPECIES","ACCEPTED"
"178",2985964,"Deutzia gracilis Siebold & Zucc.",2985964,"Plantae","Tracheophyta","Magnoliopsida","Cornales","Hydrangeaceae","Deutzia gracilis Siebold & Zucc.","SPECIES","ACCEPTED"
"179",4487578,"Closterotomus fulvomaculatus (De Geer, 1773)",4487578,"Animalia","Arthropoda","Insecta","Hemiptera","Miridae","Closterotomus fulvomaculatus (De Geer, 1773)","SPECIES","ACCEPTED"
"180",2619007,"Cucurbitaria berberidis (Pers.) Gray",2619007,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Cucurbitaria berberidis (Pers.) Gray","SPECIES","ACCEPTED"
"181",3033129,"Thalictrum minus L.",3033129,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Thalictrum minus L.","SPECIES","ACCEPTED"
"182",4490648,"Tenthredo notha Klug, 1817",4490648,"Animalia","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Tenthredo notha Klug, 1817","SPECIES","ACCEPTED"
"183",5264665,"Cercospora violae Sacc.",5264665,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora violae Sacc.","SPECIES","ACCEPTED"
"184",2617961,"Sporormiella grandispora (Speg.) S.I.Ahmed & Cain ex J.C.Krug",2617961,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella grandispora (Speg.) S.I.Ahmed & Cain ex J.C.Krug","SPECIES","ACCEPTED"
"185",2285504,"Yoldia limatula (Say, 1831)",2285504,"Animalia","Mollusca","Bivalvia","Nuculanida","Yoldiidae","Yoldia limatula (Say, 1831)","SPECIES","ACCEPTED"
"186",7757300,"Silene badaroi Breistr.",7757300,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene italica Viv.","SPECIES","SYNONYM"
"187",2549570,"Ganoderma adspersum (Schulzer) Donk",2549570,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Ganoderma adspersum (Schulzer) Donk","SPECIES","ACCEPTED"
"188",1304913,"Cryptus spinosus Gravenhorst, 1829",1304913,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Cryptus spinosus Gravenhorst, 1829","SPECIES","ACCEPTED"
"189",10852031,"Oncosiphon pilulifer (L.fil.) Källersjö",10852031,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Oncosiphon piluliferum (L.f.) Källersjö, 1988","SPECIES","SYNONYM"
"190",9311249,"Pucciniastrum circeae (Schumach.) Speg.",9311249,"Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniastraceae","Pucciniastrum circeae (Schumach.) Speg.","SPECIES","ACCEPTED"
"191",2589059,"Polyscytalum fecundissimum Riess",2589059,"Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,"Polyscytalum fecundissimum Riess","SPECIES","ACCEPTED"
"192",2772885,"Ornithogalum pyramidale L.",2772885,"Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Ornithogalum pyramidale L.","SPECIES","ACCEPTED"
"193",2480764,"Threskiornis aethiopicus (Latham, 1790)",2480764,"Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Threskiornis aethiopicus (Latham, 1790)","SPECIES","ACCEPTED"
"194",2592401,"Cryptostroma corticale (Ellis & Everh.) P.H.Greg. & S.Waller",2592401,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Cryptostroma corticale (Ellis & Everh.) P.H.Greg. & S.Waller","SPECIES","ACCEPTED"
"195",5359068,"Trifolium sylvaticum Gérard",5359068,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium sylvaticum Gérard","SPECIES","ACCEPTED"
"196",2927096,"Ocimum basilicum L.",2927096,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ocimum basilicum L.","SPECIES","ACCEPTED"
"197",2078815,"Cydnus aterrimus (Forster, 1771)",2078815,"Animalia","Arthropoda","Insecta","Hemiptera","Cydnidae","Cydnus aterrimus (Forster, 1771)","SPECIES","ACCEPTED"
"198",3033888,"Mahonia bealei (Fortune) Carrière",3033888,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","Berberis bealei Fortune","SPECIES","SYNONYM"
"199",2582903,"Godronia ribis (Fr.) Seaver",2582903,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Godroniaceae","Godronia ribis (Fr.) Seaver","SPECIES","ACCEPTED"
"200",1521724,"Atypophthalmus inustus (Meigen, 1818)",1521724,"Animalia","Arthropoda","Insecta","Diptera","Limoniidae","Atypophthalmus inustus (Meigen, 1818)","SPECIES","ACCEPTED"
"201",7874303,"Pilosella officinarum F.W.Schultz & Sch.Bip., 1862",7874303,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Pilosella officinarum F.W.Schultz & Sch.Bip., 1862","SPECIES","DOUBTFUL"
"202",2572779,"Helminthosphaeria corticiorum Höhn.",2572779,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Helminthosphaeria corticiorum Höhn.","SPECIES","ACCEPTED"
"203",3046851,"Sisymbrium irio L.",3046851,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium irio L.","SPECIES","ACCEPTED"
"204",5102462,"Stigmella malella (Stainton, 1854) Beirne, 1945",5102462,"Animalia","Arthropoda","Insecta","Lepidoptera","Nepticulidae","Stigmella malella (Stainton, 1854) Beirne, 1945","SPECIES","ACCEPTED"
"205",2702084,"Juncus tenuis Willd.",2702084,"Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus tenuis Willd.","SPECIES","ACCEPTED"
"206",1594861,"Dasineura aparines (Kieffer, 1889)",1594861,"Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae","Dasineura aparines (Kieffer, 1889)","SPECIES","ACCEPTED"
"207",3203749,"Peronospora lamii A.Braun",3203749,"Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","Peronospora lamii A.Braun","SPECIES","ACCEPTED"
"208",3085257,"Psammophiliella muralis (L.) Ikonn.",3085257,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Gypsophila muralis L.","SPECIES","SYNONYM"
"209",5027051,"Lissonota carbonaria Holmgren, 1860",5027051,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Lissonota carbonaria Holmgren, 1860","SPECIES","ACCEPTED"
"210",5240922,"Crepidotus caspari Velen.",5240922,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus caspari Velen.","SPECIES","ACCEPTED"
"211",5341177,"Myosotis discolor Pers.",5341177,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Myosotis discolor Pers.","SPECIES","ACCEPTED"
"212",5121040,"Coleophora salicorniae Wocke, 1876",5121040,"Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora salicorniae Wocke, 1876","SPECIES","ACCEPTED"
"213",2769493,"Maianthemum stellatum (L.) Link",2769493,"Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Smilacina stellata (L.) Desf.","SPECIES","SYNONYM"
"214",2579728,"Lophodermium petiolicola Fuckel",2579728,"Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae","Lophodermium petiolicola Fuckel","SPECIES","ACCEPTED"
"215",2103965,"Nothochrysa fulviceps (Stephens, 1836)",2103965,"Animalia","Arthropoda","Insecta","Neuroptera","Chrysopidae","Nothochrysa fulviceps (Stephens, 1836)","SPECIES","ACCEPTED"
"216",5341387,"Hyssopus officinalis L.",5341387,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Hyssopus officinalis L.","SPECIES","ACCEPTED"
"217",2626256,"Bactrodesmium obovatum (Oudem.) M.B.Ellis",2626256,"Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,"Bactrodesmium obovatum (Oudem.) M.B.Ellis","SPECIES","ACCEPTED"
"218",5384834,"Silene noctiflora L.",5384834,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene noctiflora L.","SPECIES","ACCEPTED"
"219",2551252,"Russula silvestris (Singer) Reumaux",2551252,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula silvestris (Singer) Reumaux","SPECIES","ACCEPTED"
"220",2025887,"Frutioidia bisignata (Mulsant & Rey, 1855)",2025887,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Fruticidia bisignata (Mulsant & Rey, 1855)","SPECIES","SYNONYM"
"221",2722833,"Carex acuta L.",2722833,"Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Carex acuta L.","SPECIES","ACCEPTED"
"222",5255318,"Podosphaera euphorbiae (Castagne) U.Braun & S.Takam.",5255318,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Erysiphaceae","Podosphaera euphorbiae (Castagne) U.Braun & S.Takam.","SPECIES","ACCEPTED"
"223",2701649,"Juncus xiphioides E.Mey.",2701649,"Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Juncus xiphioides E.Mey.","SPECIES","ACCEPTED"
"224",1886084,"Heliothela wulfeniana Scopoli, 1763",1886084,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Heliothela wulfeniana Scopoli, 1763","SPECIES","ACCEPTED"
"225",8096124,"Alnecium auctum (Berk. & Broome) Voglmayr & Jaklitsch",8096124,"Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Alnecium auctum (Berk. & Broome) Voglmayr & Jaklitsch","SPECIES","ACCEPTED"
"226",5358683,"Trifolium striatum L.",5358683,"Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium striatum L.","SPECIES","ACCEPTED"
"227",3340787,"Lepiota sublaevigata Bon & Boiffard",3340787,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota sublaevigata Bon & Boiffard","SPECIES","ACCEPTED"
"228",1579202,"Pachygaster leachii Curtis, 1824",1579202,"Animalia","Arthropoda","Insecta","Diptera","Stratiomyidae","Pachygaster leachii Curtis, 1824","SPECIES","ACCEPTED"
"229",5289686,"Setaria verticillata (L.) P.Beauv.",5289686,"Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Setaria verticillata (L.) P.Beauv.","SPECIES","ACCEPTED"
"230",5955386,"Chlorophyllum olivieri (Barla) Vellinga",5955386,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Chlorophyllum olivieri (Barla) Vellinga","SPECIES","ACCEPTED"
"231",3117424,"Bellis perennis L.",3117424,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Bellis perennis L.","SPECIES","ACCEPTED"
"232",4486475,"Graptopeltus lynceus (Fabricius, 1775)",4486475,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Graptopeltus lynceus (Fabricius, 1775)","SPECIES","ACCEPTED"
"233",2514429,"Puccinia crepidis J.Schröt.",2514429,"Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Puccinia crepidis J.Schröt.","SPECIES","ACCEPTED"
"234",2994912,"Rubus odoratus L.",2994912,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rubus odoratus L.","SPECIES","ACCEPTED"
"235",9727550,"Phloeomana clavata (Peck) Redhead",9727550,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Porotheleaceae","Mycena clavata (Peck) Redhead","SPECIES","SYNONYM"
"236",4285968,"Ponticola kessleri (Günther, 1861)",4285968,"Animalia","Chordata",NA,"Perciformes","Gobiidae","Neogobius kessleri (Günther, 1861)","SPECIES","SYNONYM"
"237",2882482,"Calluna vulgaris (L.) Hull",2882482,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Calluna vulgaris (L.) Hull","SPECIES","ACCEPTED"
"238",5263532,"Ramularia bistortae Fuckel",5263532,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia bistortae Fuckel","SPECIES","ACCEPTED"
"239",2888342,"Hypopitys monotropa Crantz",2888342,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Monotropa hypopitys L.","SPECIES","SYNONYM"
"240",1738163,"Isotrias rectifasciana (Haworth, 1811)",1738163,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Isotrias rectifasciana (Haworth, 1811)","SPECIES","ACCEPTED"
"241",3203768,"Peronospora farinosa (Fr.) Fr.",3203768,"Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","Peronospora chenopodii-polyspermi Gäum.","SPECIES","SYNONYM"
"242",3048166,"Erysimum repandum L.",3048166,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Erysimum repandum L.","SPECIES","ACCEPTED"
"243",2569609,"Coniochaeta scatigena (Berk. & Broome) Cain",2569609,"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta scatigena (Berk. & Broome) Cain","SPECIES","ACCEPTED"
"244",7792960,"Allium vineale L.",7792960,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium sphaerocephalum Crome ex Schltdl.","SPECIES","SYNONYM"
"245",1555946,"Norellia spinipes (Meigen, 1826)",1555946,"Animalia","Arthropoda","Insecta","Diptera","Scathophagidae","Norellia spinipes (Meigen, 1826)","SPECIES","ACCEPTED"
