"","key","scientificName","kingdom","phylum","class","order","family","genus","Source","Thematic_group","ID"
"1092",9738098,"Cipangopaludina chinensis (J.E.Gray, 1833)","Animalia","Mollusca","Gastropoda","Architaenioglossa","Viviparidae","Cipangopaludina","Cano-Barbacil et al. (2023); Carboneras et al. (2018); Matthews et al. (2017); Monaco et al. (2020); Peyton et al. (2019); Roy et al. (2019a)","FW Inverts","HS1137"
"1093",5567694,"Bergenia crassifolia (L.) Fritsch","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Bergenia","Bayón & Vilá (2019)","Plants","HS1161"
"1094",8181293,"Bugulina flabellata (Thompson, 1848)","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Bugulina","CABI (2024)","Inverts","HS1374"
"1095",1152186,"Callidiellum rufipennis (Motschulsky, 1861)","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Callidiellum","EPPO (2024b)","Inverts","HS1446"
"1096",5845582,"Chloris chloris (Linnaeus, 1758)","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Chloris","Lieurance et al. (2023)","Verts","HS1632"
"1097",3067119,"Euphorbia maculata L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Carboneras et al. (2018)","Plants","HS1865"
"1098",3033833,"Delphinium ajacis L.","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium","Mayer et al. (2017)","Plants","HS2201"
"1099",2769317,"Maianthemum bifolium (L.) F.W.Schmidt","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Maianthemum","CABI (2024)","Plants","HS2211"
"1100",3147018,"Erigeron floribundus (Kunth) Sch.Bip.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Adriaens et al. (2022)","Plants","HS2217"
"1101",2288926,"Potamocorbula amurensis (Schrenck, 1862)","Animalia","Mollusca","Bivalvia","Myida","Corbulidae","Potamocorbula","Lieurance et al. (2023)","Marine","HS2244"
"1102",3147815,"Verbesina alternifolia (L.) Britton ex Kearney","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Verbesina","CABI (2024)","Plants","HS2258"
"1103",3083975,"Corispermum pallasii Steven","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Corispermum","CABI (2024)","Plants","HS2266"
"1104",5377060,"Lepidium didymum L.","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Lepidium","Carboneras et al. (2018)","Plants","HS2286"
"1105",7790614,"Crataegus coccinea L.","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Crataegus","Mayer et al. (2017)","Plants","HS2440"
"1106",5289972,"Digitaria sanguinalis (L.) Scop.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Digitaria","CABI (2024)","Plants","HS2848"
"1107",2702820,"Echinochloa oryzoides (Ard.) Fritsch","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Echinochloa","Carboneras et al. (2018)","Plants","HS3001"
"1108",2702816,"Echinochloa muricata (P.Beauv.) Fernald","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Echinochloa","CABI (2024)","Plants","HS3003"
"1109",5329263,"Elodea densa (Planch.) Casp.","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","Elodea","Arianoutsou et al. (2023); BE IAS Sec. (2024); Branquart et al. (2022); Carboneras et al. (2018); D'hondt & Adriaens (2022); EPPO (2024c); Lucy et al. (2020); Peyton et al. (2019); Roy et al. (2023); Verbrugge et al. (2015)","Plants","HS3052"
"1110",2458538,"Zamenis longissimus (Laurenti, 1768)","Animalia","Chordata","Squamata",NA,"Colubridae","Zamenis","van Riel et al. (2023)","Verts","HS3071"
"1111",4452268,"Henosepilachna argus (Geoffroy, 1785)","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Henosepilachna","CABI (2024)","Inverts","HS3147"
"1112",3117449,"Erigeron annuus (L.) Pers.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Roy et al. (2023)","Plants","HS3210"
"1113",10786206,"Rhaphiolepis bibas (Lour.) Galasso & Banfi","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Rhaphiolepis","Bayón & Vilá (2019)","Plants","HS3223"
"1114",6098357,"Megasyrphus erratica (Linnaeus, 1758)","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Megasyrphus","CABI (2024)","Inverts","HS3239"
"1115",3138195,"Eutrochium maculatum (L.) E.E.Lamont","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eutrochium","Weber et al. (2018)","Plants","HS3322"
"1116",2704996,"Festuca heteromalla Pourr.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Festuca","CABI (2024)","Plants","HS3476"
"1117",3103158,"Gamochaeta americana (Mill.) Wedd.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gamochaeta","Carboneras et al. (2018)","Plants","HS3607"
"1118",3103180,"Gamochaeta antillana (Urb.) Anderb.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Gamochaeta","Carboneras et al. (2018)","Plants","HS3608"
"1119",3131229,"Helichrysum luteoalbum (L.) Rchb.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Helichrysum","CABI (2024)","Plants","HS3722"
"1120",4535827,"Aglais io (Linnaeus, 1758)","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Aglais","Lieurance et al. (2023)","TER Inverts","HS4287"
"1121",9254355,"Lithotoma axillaris (Lindl.) E.B.Knox","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Lithotoma","Mayer et al. (2017)","Plants","HS4368"
"1122",3141890,"Cyclachaena xanthiifolia (Nutt.) Fresen.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cyclachaena","van Riel et al. (2023)","Plants","HS4373"
"1123",2871376,"Spirodela punctata (G.Mey.) C.H.Thomps.","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Spirodela","Cano-Barbacil et al. (2023); Lensink et al. (2015)","Plants","HS4528"
"1124",8014163,"Ambigolimax valentianus (A.Férussac, 1821)","Animalia","Mollusca","Gastropoda","Stylommatophora","Limacidae","Ambigolimax","Mulema et al. (2024b) [Preprint]","TER Inverts","HS4587"
"1125",2135959,"Tenuiphantes tenuis (Blackwall, 1852)","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Tenuiphantes","CABI (2024)","Inverts","HS4676"
"1126",3096529,"Mauranthemum paludosum (Poir.) Vogt & Oberpr.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Mauranthemum","Bayón & Vilá (2019); Carboneras et al. (2018)","Plants","HS4691"
"1127",8848598,"Leucanthemum vulgare Lam.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","CABI (2024)","Plants","HS4692"
"1128",5406261,"Calocephalus brownii (Cass.) F.Muell.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Calocephalus","Mayer et al. (2017)","Plants","HS4704"
"1129",11055820,"Hydrocharis laevigata (Humb. & Bonpl. ex Willd.) Byng & Christenh.","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","Hydrocharis","BE IAS Sec. (2024); Steen et al. (2024)","Plants","HS4758"
"1130",5789082,"Euodice malabarica (Linnaeus, 1758)","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Euodice","Carboneras et al. (2018); Peyton et al. (2019); Roy et al. (2019a)","Verts","HS4885"
"1131",5421025,"Ludwigia palustris (L.) Elliott","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Ludwigia","Wyman-Grothem et al. (2024)","Plants","HS4929"
"1132",2931738,"Solanum pimpinellifolium L.","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","EASIN (2024b)","Unknown","HS4988"
"1133",2294275,"Eobania vermiculata (O.F.Müller, 1774)","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","Eobania","D'hondt & Adriaens (2022)","Unknown","HS5148"
"1134",3171302,"Mazus miquelii Makino","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Mazaceae","Mazus","Mayer et al. (2017)","Plants","HS5170"
"1135",3138949,"Melampodium divaricatum (Rich.) DC.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Melampodium","Mayer et al. (2017)","Plants","HS5202"
"1136",2431783,"Ichthyosaura alpestris (Laurenti, 1768)","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Ichthyosaura","Lucy et al. (2020)","Verts","HS5288"
"1137",5361944,"Broussonetia papyrifera (L.) L'Hér. ex Vent.","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Broussonetia","Bayón & Vilá (2019)","Plants","HS5453"
"1138",4264680,"Myocastor coypus (Molina, 1782)","Animalia","Chordata","Mammalia","Rodentia","Myocastoridae","Myocastor","Lucy et al. (2020); Peyton et al. (2019)","Verts","HS5512"
"1139",2479407,"Myiopsitta monachus (Boddaert, 1783)","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Myiopsitta","Peyton et al. (2019)","Verts","HS5518"
"1140",5361785,"Myriophyllum aquaticum (Vell.) Verdc.","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Haloragaceae","Myriophyllum","Bayón & Vilá (2019)","Plants","HS5537"
"1141",5361762,"Myriophyllum heterophyllum Michx.","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Haloragaceae","Myriophyllum","Wyman-Grothem et al. (2024)","Plants","HS5538"
"1142",2928026,"Nemophila menziesii Hook. & Arn.","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","Nemophila","Mayer et al. (2017)","Plants","HS5640"
"1143",5218823,"Mustela vison Schreber, 1777","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Mustela","Carboneras et al. (2018); Lensink et al. (2015); Verbrugge et al. (2015)","Verts","HS5673"
"1144",2637869,"Nitella mucronata (A.Braun) Miq.","Plantae","Charophyta","Charophyceae","Charales","Characeae","Nitella","Wyman-Grothem et al. (2024)","Plants","HS5714"
"1145",1091163,"Onthophagus verticicornis (Laicharting, 1781)","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","CABI (2024)","Inverts","HS5909"
"1146",2226990,"Pacifastacus leniusculus (Dana, 1852)","Animalia","Arthropoda","Malacostraca","Decapoda","Astacidae","Pacifastacus","CABI (2024)","Inverts","HS6062"
"1147",2426654,"Pelophylax lessonae (Camerano, 1882)","Animalia","Chordata","Amphibia","Anura","Ranidae","Pelophylax","Cano-Barbacil et al. (2023); Pili (2017)","Verts","HS6264"
"1148",5828216,"Cenchrus flaccidus (Griseb.) Morrone","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Cenchrus","Weber et al. (2018)","Plants","HS6293"
"1149",11064584,"Salvia abrotanoides (Kar.) Sytsma","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Mayer et al. (2017)","Plants","HS6340"
"1150",10801424,"Salvia yangii B.T.Drew","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Bayón & Vilá (2019); Mayer et al. (2017)","Plants","HS6341"
"1151",7291264,"Bistorta amplexicaulis (D.Don) Greene","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Bistorta","Mayer et al. (2017); Weber et al. (2018)","Plants","HS6343"
"1152",3000406,"Stranvaesia davidiana Decne.","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Stranvaesia","Weber et al. (2018)","Plants","HS6466"
"1153",4409653,"Phoxinus phoxinus (Linnaeus, 1758)","Animalia","Chordata",NA,"Cypriniformes","Cyprinidae","Phoxinus","van Riel et al. (2023)","FW Verts/ Marine","HS6469"
"1154",6362904,"Populus trichocarpa Torr. & A.Gray ex Hook.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus","Adriaens et al. (2022)","Plants","HS6793"
"1155",1043572,"Propylaea quatuordecimpunctata (Linnaeus, 1758)","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Propylaea","Clarke & McGeoch (2023)","TER Inverts","HS6907"
"1156",2426661,"Pelophylax ridibundus (Pallas, 1771)","Animalia","Chordata","Amphibia","Anura","Ranidae","Pelophylax","Lieurance et al. (2023)","Verts","HS7173"
"1157",2888728,"Sambucus nigra L.","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Viburnaceae","Sambucus","Kendig et al. (2022); Lieurance et al. (2023)","Plants","HS7494"
"1158",7768495,"Phedimus stolonifer (S.G.Gmel.) 't Hart","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Phedimus","Weber et al. (2018)","Plants","HS7669"
"1159",2769493,"Maianthemum stellatum (L.) Link","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Maianthemum","van Riel et al. (2023)","Plants","HS7807"
"1160",2929800,"Solanum angustifolium Houst. ex Mill.","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Carboneras et al. (2018)","Plants","HS7820"
"1161",2932147,"Solanum nitidibaccatum Bitter","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Adriaens et al. (2022)","Plants","HS7828"
"1162",3092691,"Soliva sessilis Ruiz & Pav.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Soliva","Carboneras et al. (2018)","Plants","HS7872"
"1163",9398259,"Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Sporobolus","Adriaens et al. (2022); Carboneras et al. (2018); Lensink et al. (2015); Lieurance et al. (2023); Oficialdegui et al. (2023)","Plants","HS7892"
"1164",9592414,"Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Sporobolus","Leuven et al. (2016); Roy et al. (2023)","Plants","HS7896"
"1165",4527258,"Ectoedemia heringella (Mariani, 1939) van Nieukerken, 1985","Animalia","Arthropoda","Insecta","Lepidoptera","Nepticulidae","Ectoedemia","CABI (2024)","Inverts","HS8027"
"1166",6101224,"Spilopelia chinensis (Scopoli, 1786)","Animalia","Chordata","Aves","Columbiformes","Columbidae","Spilopelia","Monaco et al. (2020)","Verts","HS8043"
"1167",6997654,"Stricticollis tobias De Marseul, 1879","Animalia","Arthropoda","Insecta","Coleoptera","Anthicidae","Stricticollis","Carboneras et al. (2018)","Inverts","HS8045"
"1168",1323881,"Leptothorax unifasciatus (Latreille, 1798)","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Leptothorax","Wong et al. (2023)","TER Inverts","HS8261"
"1169",10944522,"Mummenhoffia alliacea (L.) Esmailbegi & Al-Shehbaz","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Mummenhoffia","van Riel et al. (2023)","Plants","HS8343"
"1170",5362054,"Crassula helmsii (Kirk) Cockayne","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Crassula","Japan Government (20XX)","Plants","HS8385"
"1171",9716265,"Perigona nigriceps (Dejean, 1831)","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Perigona","Carboneras et al. (2018)","Inverts","HS8448"
"1172",3099650,"Shinnersia rivularis (A.Gray) R.M.King & H.Rob.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Shinnersia","CABI (2024)","Plants","HS8462"
"1173",4528100,"Phthorimaea absoluta Meyrick, 1917","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Phthorimaea","Carboneras et al. (2018); Clarke & McGeoch (2023); EPPO (2024a)","TER Inverts","HS8551"
"1174",4372686,"Ruditapes philippinarum (A.Adams & Reeve, 1850)","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Ruditapes","Carboneras et al. (2018)","Inverts","HS8642"
"1175",1876409,"Zophodia convolutella Hübner, 1796","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Zophodia","CABI (2024)","Inverts","HS8851"
"1176",3189843,"Acer tataricum L.","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Mayer et al. (2017)","Plants","HS106"
"1177",2704505,"Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Arrhenatherum","EASIN (2024b)","Unknown","HS859"
"1178",8971274,"Beta vulgaris L.","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Beta","Leuven et al. (2016)","Plants","HS1169"
"1179",5219173,"Canis lupus Linnaeus, 1758","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Cano-Barbacil et al. (2023)","Verts","HS1578"
"1180",2440954,"Cervus nippon Temminck, 1838","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","EASIN (2024b)","Unknown","HS1827"
"1181",3083920,"Chenopodium berlandieri Moq.","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Chenopodium","EASIN (2024b)","Unknown","HS1938"
"1182",3082234,"Cornus sanguinea L.","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","D'hondt & Adriaens (2022)","Unknown","HS2281"
"1183",5373475,"Crambe hispanica L.","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Crambe","Leuven et al. (2016)","Plants","HS2412"
"1184",3066179,"Euphorbia seguieriana Neck.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Mayer et al. (2017)","Plants","HS3361"
"1185",3065239,"Euphorbia amygdaloides L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Jones et al. (2024)","Plants","HS3368"
"1186",2855338,"Galanthus plicatus M.Bieb.","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Galanthus","EASIN (2024b)","Unknown","HS3579"
"1187",5218911,"Mustela putorius Linnaeus, 1758","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Mustela","Peyton et al. (2019)","Verts","HS5498"
"1188",5285385,"Pinus mugo Turra","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","BE IAS Sec. (2024)","Plants","HS6578"
"1189",5284809,"Pinus nigra J.F.Arnold","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","BE IAS Sec. (2024)","Plants","HS6580"
"1190",5366090,"Potentilla supina L.","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Potentilla","CABI (2024)","Plants","HS6829"
"1191",8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","EASIN (2024b)","Unknown","HS7618"
"1192",2443002,"Trachemys scripta (Thunberg In Schoepff, 1792)","Animalia","Chordata","Testudines",NA,"Emydidae","Trachemys","Lorenzoni IPE/IT/000015","Verts","HS8428"
"1193",2705286,"Avena sterilis L.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Avena","CABI (2024)","Plants","HS1020"
"1194",2440958,"Cervus elaphus Linnaeus, 1758","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","Bertolino et al. (2020); Cano-Barbacil et al. (2023); Carboneras et al. (2018); Monaco et al. (2020); van Riel et al. (2023)","Verts","HS1825"
"1195",6428353,"Chamaenerion angustifolium (L.) Scop.","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Chamaenerion","Dawson et al. (2022)","Plants","HS1870"
"1196",3025576,"Cotoneaster integerrimus Medik.","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Cotoneaster","CABI (2024); EASIN (2024b)","Plants","HS2345"
"1197",9689880,"Hieracium glaucinum Jord.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Hieracium","CABI (2024)","Plants","HS4042"
"1198",2928978,"Hyoscyamus niger L.","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","Hyoscyamus","CABI (2024)","Plants","HS4182"
"1199",2965354,"Medicago falcata L.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","CABI (2024)","Plants","HS5175"
"1200",2927175,"Mentha spicata L.","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Mentha","Bayón & Vilá (2019)","Plants","HS5258"
"1201",3188896,"Oenothera villosa Thunb.","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Pergl et al. (2016)","Plants","HS5851"
"1202",3093337,"Picris hieracioides L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Picris","EASIN (2024b)","Unknown","HS6531"
"1203",2986097,"Ribes rubrum L.","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Weber et al. (2018)","Plants","HS7324"
"1204",2888723,"Sambucus racemosa L.","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Viburnaceae","Sambucus","Weber et al. (2018)","Plants","HS7495"
